,C_CID,C_RES,C_Scope,C_URI,R_AC,R_Scope,R_Token,R_data,R_i_state,grant,i_state,CR_AC,CR_CID,CR_GT,CR_Token,CR_URI,Token,UR_AC,UR_CID,UR_GT,UR_URI,data,timeOut,U_AC,U_CID,U_RES,U_Scope,U_URI,U_i_state,label
9216,14124,2,1,21117,3435,1,37645,23915,27859,2,27859,6895,14124,2,37645,21117,37645,3435,14124,2,21117,23915,10,3435,14124,2,1,21117,27859,4
9217,5309,1,1,44881,25730,1,34465,13162,17545,2,17545,41126,5309,2,34465,44881,34465,25730,5309,2,44881,13162,7,25730,5309,1,1,44881,17545,4
9218,30598,2,2,16849,11364,2,30384,43864,7410,1,7410,13789,30598,1,30384,16849,30384,11364,30598,1,16849,43864,6,11364,30598,2,2,16849,7410,4
9219,15908,1,1,48937,13489,1,45283,35294,41014,1,41014,37892,15908,1,45283,48937,45283,13489,15908,1,48937,35294,5,13489,15908,1,1,48937,41014,4
9220,47125,2,2,31456,8660,2,48977,43591,25262,2,25262,49430,47125,2,48977,31456,48977,8660,47125,2,31456,43591,4,8660,47125,2,2,31456,25262,4
9221,40246,2,1,44417,21426,1,25890,32474,18261,2,18261,30509,40246,2,25890,44417,25890,21426,40246,2,44417,32474,7,21426,40246,2,1,44417,18261,4
9222,15740,1,2,6572,17835,2,2042,5079,49538,2,49538,49414,15740,2,2042,6572,2042,17835,15740,2,6572,5079,6,17835,15740,1,2,6572,49538,4
9223,34079,1,1,35032,22942,1,45973,46016,25859,1,25859,24479,34079,1,45973,35032,45973,22942,34079,1,35032,46016,3,22942,34079,1,1,35032,25859,4
9224,37352,1,2,15414,42613,2,14146,4579,39359,2,39359,5828,37352,2,14146,15414,14146,42613,37352,2,15414,4579,10,42613,37352,1,2,15414,39359,4
9225,31626,1,2,46767,36859,2,14485,8855,4572,2,4572,2649,31626,2,14485,46767,14485,36859,31626,2,46767,8855,8,36859,31626,1,2,46767,4572,4
9226,33749,1,1,36495,20471,1,13715,22269,48232,1,48232,5193,33749,1,13715,36495,13715,20471,33749,1,36495,22269,9,20471,33749,1,1,36495,48232,4
9227,3098,2,2,49620,18833,2,20479,21379,31614,2,31614,20195,3098,2,20479,49620,20479,18833,3098,2,49620,21379,4,18833,3098,2,2,49620,31614,4
9228,6744,1,1,34582,32964,1,24930,10322,30479,1,30479,20392,6744,1,24930,34582,24930,32964,6744,1,34582,10322,3,32964,6744,1,1,34582,30479,4
9229,17842,1,2,44482,29231,2,6391,138,5787,2,5787,4415,17842,2,6391,44482,6391,29231,17842,2,44482,138,7,29231,17842,1,2,44482,5787,4
9230,19212,2,1,20779,22359,1,29000,2479,18074,1,18074,42220,19212,1,29000,20779,29000,22359,19212,1,20779,2479,5,22359,19212,2,1,20779,18074,4
9231,4145,2,1,1916,13157,1,13,44771,1367,1,1367,18186,4145,1,13,1916,13,13157,4145,1,1916,44771,6,13157,4145,2,1,1916,1367,4
9232,31255,1,1,48799,30427,1,13806,21228,3252,2,3252,8844,31255,2,13806,48799,13806,30427,31255,2,48799,21228,8,30427,31255,1,1,48799,3252,4
9233,5257,1,2,36768,8516,2,23931,958,30975,1,30975,46663,5257,1,23931,36768,23931,8516,5257,1,36768,958,8,8516,5257,1,2,36768,30975,4
9234,32985,2,1,14730,13561,1,25721,15794,48962,1,48962,32617,32985,1,25721,14730,25721,13561,32985,1,14730,15794,8,13561,32985,2,1,14730,48962,4
9235,16824,1,2,18010,12066,2,42911,17934,43772,1,43772,9340,16824,1,42911,18010,42911,12066,16824,1,18010,17934,6,12066,16824,1,2,18010,43772,4
9236,32706,2,2,38534,36400,2,21820,30773,18095,2,18095,31260,32706,2,21820,38534,21820,36400,32706,2,38534,30773,7,36400,32706,2,2,38534,18095,4
9237,48877,1,2,30207,8192,2,3999,31448,46177,2,46177,20012,48877,2,3999,30207,3999,8192,48877,2,30207,31448,7,8192,48877,1,2,30207,46177,4
9238,1037,2,1,8754,15838,1,11657,25082,22586,2,22586,22792,1037,2,11657,8754,11657,15838,1037,2,8754,25082,9,15838,1037,2,1,8754,22586,4
9239,46696,1,1,19333,6794,1,36803,15419,48432,2,48432,45438,46696,2,36803,19333,36803,6794,46696,2,19333,15419,7,6794,46696,1,1,19333,48432,4
9240,3514,1,1,3373,38999,1,22139,35723,10488,1,10488,22606,3514,1,22139,3373,22139,38999,3514,1,3373,35723,5,38999,3514,1,1,3373,10488,4
9241,16153,1,2,10087,26899,2,11421,39422,14216,2,14216,962,16153,2,11421,10087,11421,26899,16153,2,10087,39422,8,26899,16153,1,2,10087,14216,4
9242,19871,2,2,30881,18786,2,21130,19698,27248,2,27248,38207,19871,2,21130,30881,21130,18786,19871,2,30881,19698,10,18786,19871,2,2,30881,27248,4
9243,37054,2,2,3738,14169,2,12952,16943,13798,1,13798,27445,37054,1,12952,3738,12952,14169,37054,1,3738,16943,10,14169,37054,2,2,3738,13798,4
9244,322,1,2,23547,43215,2,13096,16891,16384,1,16384,5284,322,1,13096,23547,13096,43215,322,1,23547,16891,3,43215,322,1,2,23547,16384,4
9245,17323,2,2,3177,32932,2,42962,9523,7598,2,7598,2520,17323,2,42962,3177,42962,32932,17323,2,3177,9523,6,32932,17323,2,2,3177,7598,4
9246,36648,1,2,48529,46921,2,3984,2421,26966,2,26966,24983,36648,2,3984,48529,3984,46921,36648,2,48529,2421,6,46921,36648,1,2,48529,26966,4
9247,39046,1,1,38104,3827,1,42066,24970,348,2,348,44369,39046,2,42066,38104,42066,3827,39046,2,38104,24970,6,3827,39046,1,1,38104,348,4
9248,35458,2,1,44429,17918,1,30908,31851,13255,2,13255,36574,35458,2,30908,44429,30908,17918,35458,2,44429,31851,6,17918,35458,2,1,44429,13255,4
9249,17464,2,1,42942,7904,1,41213,39896,10653,1,10653,41432,17464,1,41213,42942,41213,7904,17464,1,42942,39896,10,7904,17464,2,1,42942,10653,4
9250,3019,2,2,10745,43409,2,10233,42432,6841,1,6841,11324,3019,1,10233,10745,10233,43409,3019,1,10745,42432,6,43409,3019,2,2,10745,6841,4
9251,41567,1,1,47352,3335,1,34172,14176,19998,2,19998,20452,41567,2,34172,47352,34172,3335,41567,2,47352,14176,5,3335,41567,1,1,47352,19998,4
9252,29439,2,1,25040,18090,1,42617,14810,15221,1,15221,41624,29439,1,42617,25040,42617,18090,29439,1,25040,14810,10,18090,29439,2,1,25040,15221,4
9253,36784,2,2,13926,6160,2,29071,9739,4996,2,4996,28366,36784,2,29071,13926,29071,6160,36784,2,13926,9739,10,6160,36784,2,2,13926,4996,4
9254,32820,1,2,8017,13358,2,19976,5847,35750,2,35750,48854,32820,2,19976,8017,19976,13358,32820,2,8017,5847,3,13358,32820,1,2,8017,35750,4
9255,48353,2,1,31463,11358,1,930,8812,32564,1,32564,4157,48353,1,930,31463,930,11358,48353,1,31463,8812,4,11358,48353,2,1,31463,32564,4
9256,1860,2,1,31772,2696,1,10089,2160,17330,2,17330,17445,1860,2,10089,31772,10089,2696,1860,2,31772,2160,6,2696,1860,2,1,31772,17330,4
9257,4044,1,2,5730,27960,2,15871,43451,40425,2,40425,3415,4044,2,15871,5730,15871,27960,4044,2,5730,43451,6,27960,4044,1,2,5730,40425,4
9258,36511,2,2,46189,45049,2,49050,33754,43910,2,43910,10776,36511,2,49050,46189,49050,45049,36511,2,46189,33754,3,45049,36511,2,2,46189,43910,4
9259,35556,2,1,35332,49097,1,18107,31201,32032,1,32032,3414,35556,1,18107,35332,18107,49097,35556,1,35332,31201,7,49097,35556,2,1,35332,32032,4
9260,28886,1,2,6864,42277,2,21121,16716,41701,1,41701,44223,28886,1,21121,6864,21121,42277,28886,1,6864,16716,4,42277,28886,1,2,6864,41701,4
9261,35900,2,2,12339,45688,2,32509,6190,49168,2,49168,599,35900,2,32509,12339,32509,45688,35900,2,12339,6190,9,45688,35900,2,2,12339,49168,4
9262,7455,2,1,43631,37504,1,29632,4984,21320,1,21320,21322,7455,1,29632,43631,29632,37504,7455,1,43631,4984,4,37504,7455,2,1,43631,21320,4
9263,19561,2,1,13233,31941,1,24726,1941,7333,2,7333,25598,19561,2,24726,13233,24726,31941,19561,2,13233,1941,5,31941,19561,2,1,13233,7333,4
9264,48254,2,1,39428,15945,1,22504,47931,5665,1,5665,31109,48254,1,22504,39428,22504,15945,48254,1,39428,47931,7,15945,48254,2,1,39428,5665,4
9265,5169,1,2,25019,39516,2,27922,26355,35390,2,35390,14662,5169,2,27922,25019,27922,39516,5169,2,25019,26355,9,39516,5169,1,2,25019,35390,4
9266,38621,2,2,33686,32821,2,3518,3927,19111,1,19111,41317,38621,1,3518,33686,3518,32821,38621,1,33686,3927,3,32821,38621,2,2,33686,19111,4
9267,44146,2,1,31177,39695,1,3665,33091,30070,2,30070,2579,44146,2,3665,31177,3665,39695,44146,2,31177,33091,9,39695,44146,2,1,31177,30070,4
9268,49364,1,2,29217,30821,2,30161,48422,22977,2,22977,5051,49364,2,30161,29217,30161,30821,49364,2,29217,48422,7,30821,49364,1,2,29217,22977,4
9269,41439,1,2,40466,16417,2,49270,41046,23798,2,23798,25948,41439,2,49270,40466,49270,16417,41439,2,40466,41046,8,16417,41439,1,2,40466,23798,4
9270,49321,2,1,37966,28154,1,13468,24492,48690,2,48690,32507,49321,2,13468,37966,13468,28154,49321,2,37966,24492,9,28154,49321,2,1,37966,48690,4
9271,32965,2,1,31975,15270,1,30432,32122,35354,2,35354,28527,32965,2,30432,31975,30432,15270,32965,2,31975,32122,8,15270,32965,2,1,31975,35354,4
9272,30504,1,2,18534,24417,2,19988,43663,46476,1,46476,39934,30504,1,19988,18534,19988,24417,30504,1,18534,43663,4,24417,30504,1,2,18534,46476,4
9273,26377,2,1,22749,22191,1,44129,46079,46475,1,46475,20693,26377,1,44129,22749,44129,22191,26377,1,22749,46079,9,22191,26377,2,1,22749,46475,4
9274,13609,1,2,14911,26496,2,15806,46127,44795,2,44795,5563,13609,2,15806,14911,15806,26496,13609,2,14911,46127,9,26496,13609,1,2,14911,44795,4
9275,3512,1,1,11438,12383,1,45973,23614,10750,1,10750,22106,3512,1,45973,11438,45973,12383,3512,1,11438,23614,9,12383,3512,1,1,11438,10750,4
9276,28734,1,1,38889,30994,1,16988,11233,17041,2,17041,27880,28734,2,16988,38889,16988,30994,28734,2,38889,11233,9,30994,28734,1,1,38889,17041,4
9277,5784,2,1,9356,21820,1,11454,37298,19087,2,19087,8659,5784,2,11454,9356,11454,21820,5784,2,9356,37298,10,21820,5784,2,1,9356,19087,4
9278,39968,1,1,49881,49286,1,12575,29254,13620,1,13620,6182,39968,1,12575,49881,12575,49286,39968,1,49881,29254,7,49286,39968,1,1,49881,13620,4
9279,30175,1,1,6681,44655,1,16328,43352,19375,1,19375,38057,30175,1,16328,6681,16328,44655,30175,1,6681,43352,5,44655,30175,1,1,6681,19375,4
9280,7398,2,1,12713,12120,1,21107,48516,296,2,296,1639,7398,2,21107,12713,21107,12120,7398,2,12713,48516,5,12120,7398,2,1,12713,296,4
9281,20890,2,2,20618,28755,2,30172,7726,8313,2,8313,30129,20890,2,30172,20618,30172,28755,20890,2,20618,7726,8,28755,20890,2,2,20618,8313,4
9282,26195,1,1,48057,42643,1,20173,40194,6953,2,6953,1716,26195,2,20173,48057,20173,42643,26195,2,48057,40194,8,42643,26195,1,1,48057,6953,4
9283,31521,2,2,49154,47631,2,5857,42339,9589,1,9589,17118,31521,1,5857,49154,5857,47631,31521,1,49154,42339,10,47631,31521,2,2,49154,9589,4
9284,34123,2,2,9991,1281,2,22756,45478,16328,2,16328,25756,34123,2,22756,9991,22756,1281,34123,2,9991,45478,9,1281,34123,2,2,9991,16328,4
9285,38898,2,2,38949,40417,2,39342,44268,47855,2,47855,20494,38898,2,39342,38949,39342,40417,38898,2,38949,44268,4,40417,38898,2,2,38949,47855,4
9286,29802,1,1,33143,48526,1,19214,34199,7803,2,7803,743,29802,2,19214,33143,19214,48526,29802,2,33143,34199,4,48526,29802,1,1,33143,7803,4
9287,31404,1,2,26660,12483,2,31215,26086,7494,2,7494,44394,31404,2,31215,26660,31215,12483,31404,2,26660,26086,3,12483,31404,1,2,26660,7494,4
9288,23124,1,1,13487,3362,1,48611,25030,29050,2,29050,11861,23124,2,48611,13487,48611,3362,23124,2,13487,25030,7,3362,23124,1,1,13487,29050,4
9289,4249,2,2,44741,39429,2,34372,22797,43520,1,43520,32268,4249,1,34372,44741,34372,39429,4249,1,44741,22797,8,39429,4249,2,2,44741,43520,4
9290,17901,2,1,153,5030,1,16234,49379,16936,2,16936,19079,17901,2,16234,153,16234,5030,17901,2,153,49379,3,5030,17901,2,1,153,16936,4
9291,38765,1,2,24496,6202,2,44772,21687,28752,1,28752,16495,38765,1,44772,24496,44772,6202,38765,1,24496,21687,5,6202,38765,1,2,24496,28752,4
9292,43361,1,1,29189,12758,1,33982,36775,39908,1,39908,26051,43361,1,33982,29189,33982,12758,43361,1,29189,36775,8,12758,43361,1,1,29189,39908,4
9293,7820,2,1,44561,35490,1,39401,47523,17433,1,17433,2803,7820,1,39401,44561,39401,35490,7820,1,44561,47523,10,35490,7820,2,1,44561,17433,4
9294,45558,2,1,33264,38055,1,7794,48780,38821,2,38821,27188,45558,2,7794,33264,7794,38055,45558,2,33264,48780,8,38055,45558,2,1,33264,38821,4
9295,34934,1,1,9384,12020,1,23964,27779,32148,1,32148,23686,34934,1,23964,9384,23964,12020,34934,1,9384,27779,9,12020,34934,1,1,9384,32148,4
9296,13483,1,2,37663,31798,2,14650,12108,19770,1,19770,686,13483,1,14650,37663,14650,31798,13483,1,37663,12108,7,31798,13483,1,2,37663,19770,4
9297,10741,2,2,33703,15830,2,5846,34793,30280,2,30280,45890,10741,2,5846,33703,5846,15830,10741,2,33703,34793,10,15830,10741,2,2,33703,30280,4
9298,13874,1,2,49078,41124,2,25618,38178,22176,2,22176,40339,13874,2,25618,49078,25618,41124,13874,2,49078,38178,8,41124,13874,1,2,49078,22176,4
9299,47494,2,1,16584,13113,1,28539,30507,19627,1,19627,44284,47494,1,28539,16584,28539,13113,47494,1,16584,30507,6,13113,47494,2,1,16584,19627,4
9300,30086,1,2,581,18862,2,49553,25093,27407,1,27407,33898,30086,1,49553,581,49553,18862,30086,1,581,25093,6,18862,30086,1,2,581,27407,4
9301,13148,2,1,25345,47880,1,30149,40243,33127,2,33127,1112,13148,2,30149,25345,30149,47880,13148,2,25345,40243,8,47880,13148,2,1,25345,33127,4
9302,25182,2,2,42948,6123,2,14265,29655,32041,1,32041,9039,25182,1,14265,42948,14265,6123,25182,1,42948,29655,4,6123,25182,2,2,42948,32041,4
9303,28524,1,1,2258,49546,1,43252,22824,46470,2,46470,44564,28524,2,43252,2258,43252,49546,28524,2,2258,22824,3,49546,28524,1,1,2258,46470,4
9304,47730,2,2,12411,31382,2,26836,49060,27444,2,27444,16479,47730,2,26836,12411,26836,31382,47730,2,12411,49060,6,31382,47730,2,2,12411,27444,4
9305,42632,1,2,38652,17937,2,36574,25065,37783,2,37783,40957,42632,2,36574,38652,36574,17937,42632,2,38652,25065,4,17937,42632,1,2,38652,37783,4
9306,8712,1,2,18836,16991,2,29327,8867,9881,2,9881,6976,8712,2,29327,18836,29327,16991,8712,2,18836,8867,8,16991,8712,1,2,18836,9881,4
9307,39766,1,2,4182,38076,2,8803,14043,36010,1,36010,40362,39766,1,8803,4182,8803,38076,39766,1,4182,14043,7,38076,39766,1,2,4182,36010,4
9308,37786,2,1,21739,36411,1,36572,30068,22052,1,22052,42211,37786,1,36572,21739,36572,36411,37786,1,21739,30068,4,36411,37786,2,1,21739,22052,4
9309,10879,1,2,39602,37697,2,19448,14104,10304,2,10304,39851,10879,2,19448,39602,19448,37697,10879,2,39602,14104,5,37697,10879,1,2,39602,10304,4
9310,14084,2,2,13449,24156,2,46158,31957,29765,2,29765,19877,14084,2,46158,13449,46158,24156,14084,2,13449,31957,9,24156,14084,2,2,13449,29765,4
9311,4902,2,2,45060,38561,2,22641,47989,33688,1,33688,33370,4902,1,22641,45060,22641,38561,4902,1,45060,47989,10,38561,4902,2,2,45060,33688,4
9312,12000,1,1,1383,30390,1,7170,4781,5698,1,5698,27406,12000,1,7170,1383,7170,30390,12000,1,1383,4781,3,30390,12000,1,1,1383,5698,4
9313,34312,1,2,10264,9901,2,48708,37896,43904,1,43904,2727,34312,1,48708,10264,48708,9901,34312,1,10264,37896,6,9901,34312,1,2,10264,43904,4
9314,8246,1,1,48186,24979,1,36764,18620,48776,2,48776,41739,8246,2,36764,48186,36764,24979,8246,2,48186,18620,6,24979,8246,1,1,48186,48776,4
9315,27410,2,1,25062,12065,1,11652,47389,8467,2,8467,33271,27410,2,11652,25062,11652,12065,27410,2,25062,47389,8,12065,27410,2,1,25062,8467,4
9316,48315,2,2,32321,25292,2,49351,38110,41549,1,41549,48151,48315,1,49351,32321,49351,25292,48315,1,32321,38110,7,25292,48315,2,2,32321,41549,4
9317,20925,1,1,42057,17216,1,389,12990,15884,1,15884,28485,20925,1,389,42057,389,17216,20925,1,42057,12990,6,17216,20925,1,1,42057,15884,4
9318,4538,1,2,40368,35318,2,9621,48138,26818,1,26818,35570,4538,1,9621,40368,9621,35318,4538,1,40368,48138,4,35318,4538,1,2,40368,26818,4
9319,4768,2,1,31325,6126,1,12582,3093,10882,1,10882,26263,4768,1,12582,31325,12582,6126,4768,1,31325,3093,7,6126,4768,2,1,31325,10882,4
9320,24969,2,2,39653,40541,2,35889,23948,30740,1,30740,49748,24969,1,35889,39653,35889,40541,24969,1,39653,23948,8,40541,24969,2,2,39653,30740,4
9321,4353,2,2,32525,29276,2,20352,22529,36124,2,36124,13865,4353,2,20352,32525,20352,29276,4353,2,32525,22529,7,29276,4353,2,2,32525,36124,4
9322,43138,1,1,39430,904,1,10326,6470,34313,1,34313,11810,43138,1,10326,39430,10326,904,43138,1,39430,6470,10,904,43138,1,1,39430,34313,4
9323,38972,1,2,15212,24082,2,7406,10756,37880,1,37880,12053,38972,1,7406,15212,7406,24082,38972,1,15212,10756,8,24082,38972,1,2,15212,37880,4
9324,25165,2,1,7277,38243,1,48445,34903,37387,1,37387,36119,25165,1,48445,7277,48445,38243,25165,1,7277,34903,8,38243,25165,2,1,7277,37387,4
9325,38999,1,2,40353,19899,2,20501,33210,5737,1,5737,4824,38999,1,20501,40353,20501,19899,38999,1,40353,33210,10,19899,38999,1,2,40353,5737,4
9326,21208,1,2,29301,18281,2,13014,49168,20915,2,20915,42433,21208,2,13014,29301,13014,18281,21208,2,29301,49168,9,18281,21208,1,2,29301,20915,4
9327,19861,1,2,31531,43437,2,45912,14502,4454,2,4454,36141,19861,2,45912,31531,45912,43437,19861,2,31531,14502,10,43437,19861,1,2,31531,4454,4
9328,1640,2,1,28496,10418,1,38447,19197,27824,1,27824,7180,1640,1,38447,28496,38447,10418,1640,1,28496,19197,8,10418,1640,2,1,28496,27824,4
9329,47916,1,2,35652,44818,2,30626,46868,15869,1,15869,22610,47916,1,30626,35652,30626,44818,47916,1,35652,46868,10,44818,47916,1,2,35652,15869,4
9330,40104,1,2,35460,35102,2,350,9693,37686,1,37686,10701,40104,1,350,35460,350,35102,40104,1,35460,9693,6,35102,40104,1,2,35460,37686,4
9331,24651,1,2,34355,279,2,48403,25990,49079,1,49079,33486,24651,1,48403,34355,48403,279,24651,1,34355,25990,9,279,24651,1,2,34355,49079,4
9332,10733,2,1,2726,5193,1,28302,3598,34903,1,34903,31268,10733,1,28302,2726,28302,5193,10733,1,2726,3598,6,5193,10733,2,1,2726,34903,4
9333,31127,1,2,9328,18129,2,12572,38904,49084,2,49084,10202,31127,2,12572,9328,12572,18129,31127,2,9328,38904,8,18129,31127,1,2,9328,49084,4
9334,12923,2,2,16267,33038,2,29676,13834,10097,2,10097,36413,12923,2,29676,16267,29676,33038,12923,2,16267,13834,7,33038,12923,2,2,16267,10097,4
9335,31562,1,1,19438,29439,1,34684,3648,41092,2,41092,47020,31562,2,34684,19438,34684,29439,31562,2,19438,3648,6,29439,31562,1,1,19438,41092,4
9336,38077,1,1,34272,11904,1,29458,39433,23590,1,23590,35497,38077,1,29458,34272,29458,11904,38077,1,34272,39433,6,11904,38077,1,1,34272,23590,4
9337,33703,2,1,29588,6038,1,34394,5536,48052,2,48052,32074,33703,2,34394,29588,34394,6038,33703,2,29588,5536,8,6038,33703,2,1,29588,48052,4
9338,31632,1,1,27878,44311,1,41362,9728,33603,2,33603,41150,31632,2,41362,27878,41362,44311,31632,2,27878,9728,6,44311,31632,1,1,27878,33603,4
9339,13170,1,2,24555,10626,2,18657,32587,1057,1,1057,17667,13170,1,18657,24555,18657,10626,13170,1,24555,32587,8,10626,13170,1,2,24555,1057,4
9340,31786,2,1,8996,23026,1,33265,33985,36502,1,36502,17297,31786,1,33265,8996,33265,23026,31786,1,8996,33985,3,23026,31786,2,1,8996,36502,4
9341,24648,1,2,3628,34281,2,46335,30179,20339,1,20339,10333,24648,1,46335,3628,46335,34281,24648,1,3628,30179,9,34281,24648,1,2,3628,20339,4
9342,13481,1,1,24288,22763,1,41151,5519,27575,2,27575,45881,13481,2,41151,24288,41151,22763,13481,2,24288,5519,6,22763,13481,1,1,24288,27575,4
9343,45032,2,1,47806,25316,1,16735,9360,34619,1,34619,32693,45032,1,16735,47806,16735,25316,45032,1,47806,9360,3,25316,45032,2,1,47806,34619,4
9344,37115,1,1,383,18356,1,25315,29543,35888,2,35888,46275,37115,2,25315,383,25315,18356,37115,2,383,29543,8,18356,37115,1,1,383,35888,4
9345,7938,2,1,41989,24638,1,24250,12972,49459,1,49459,32754,7938,1,24250,41989,24250,24638,7938,1,41989,12972,10,24638,7938,2,1,41989,49459,4
9346,25628,2,2,46791,6720,2,32593,13807,9347,2,9347,40240,25628,2,32593,46791,32593,6720,25628,2,46791,13807,5,6720,25628,2,2,46791,9347,4
9347,11979,1,1,21993,37166,1,41895,23859,4726,1,4726,38209,11979,1,41895,21993,41895,37166,11979,1,21993,23859,5,37166,11979,1,1,21993,4726,4
9348,18392,2,2,37773,31035,2,1565,244,7379,2,7379,20389,18392,2,1565,37773,1565,31035,18392,2,37773,244,5,31035,18392,2,2,37773,7379,4
9349,8412,2,2,19278,35987,2,44103,30486,20899,1,20899,17926,8412,1,44103,19278,44103,35987,8412,1,19278,30486,10,35987,8412,2,2,19278,20899,4
9350,22277,2,1,15008,16845,1,28849,45159,36430,1,36430,23472,22277,1,28849,15008,28849,16845,22277,1,15008,45159,3,16845,22277,2,1,15008,36430,4
9351,25564,1,2,18530,27613,2,43100,44585,3528,2,3528,33677,25564,2,43100,18530,43100,27613,25564,2,18530,44585,4,27613,25564,1,2,18530,3528,4
9352,21000,2,2,37583,7961,2,10623,4969,28151,1,28151,15042,21000,1,10623,37583,10623,7961,21000,1,37583,4969,9,7961,21000,2,2,37583,28151,4
9353,48267,1,2,34105,36118,2,33977,43922,43915,1,43915,20530,48267,1,33977,34105,33977,36118,48267,1,34105,43922,4,36118,48267,1,2,34105,43915,4
9354,36628,1,1,43505,36178,1,48132,22144,13282,1,13282,42756,36628,1,48132,43505,48132,36178,36628,1,43505,22144,9,36178,36628,1,1,43505,13282,4
9355,13319,1,1,37488,32557,1,10584,1496,26777,1,26777,48200,13319,1,10584,37488,10584,32557,13319,1,37488,1496,4,32557,13319,1,1,37488,26777,4
9356,5480,1,2,33169,19333,2,40979,24695,36130,2,36130,42549,5480,2,40979,33169,40979,19333,5480,2,33169,24695,3,19333,5480,1,2,33169,36130,4
9357,15445,2,1,41933,17553,1,7558,8275,24857,2,24857,23796,15445,2,7558,41933,7558,17553,15445,2,41933,8275,4,17553,15445,2,1,41933,24857,4
9358,13545,1,2,5661,288,2,34537,10773,14368,1,14368,35152,13545,1,34537,5661,34537,288,13545,1,5661,10773,5,288,13545,1,2,5661,14368,4
9359,28285,1,2,8379,33039,2,32955,46459,18936,2,18936,2160,28285,2,32955,8379,32955,33039,28285,2,8379,46459,9,33039,28285,1,2,8379,18936,4
9360,8660,2,2,46599,29325,2,42644,34380,45297,1,45297,45020,8660,1,42644,46599,42644,29325,8660,1,46599,34380,9,29325,8660,2,2,46599,45297,4
9361,13967,1,1,49724,46930,1,32563,40556,8369,1,8369,25586,13967,1,32563,49724,32563,46930,13967,1,49724,40556,8,46930,13967,1,1,49724,8369,4
9362,33075,2,1,48509,30290,1,22420,48711,42823,1,42823,8555,33075,1,22420,48509,22420,30290,33075,1,48509,48711,6,30290,33075,2,1,48509,42823,4
9363,37222,2,1,19437,13167,1,21017,25417,5857,1,5857,5101,37222,1,21017,19437,21017,13167,37222,1,19437,25417,10,13167,37222,2,1,19437,5857,4
9364,33353,2,1,827,19785,1,2296,21,8056,1,8056,33546,33353,1,2296,827,2296,19785,33353,1,827,21,9,19785,33353,2,1,827,8056,4
9365,34358,1,2,26673,47195,2,36027,23847,42531,1,42531,38754,34358,1,36027,26673,36027,47195,34358,1,26673,23847,6,47195,34358,1,2,26673,42531,4
9366,26653,2,2,4986,11981,2,42761,23761,19946,1,19946,47588,26653,1,42761,4986,42761,11981,26653,1,4986,23761,3,11981,26653,2,2,4986,19946,4
9367,19077,1,2,45139,48790,2,8432,32878,30940,2,30940,45354,19077,2,8432,45139,8432,48790,19077,2,45139,32878,4,48790,19077,1,2,45139,30940,4
9368,5210,2,1,47452,32040,1,17433,19104,14800,2,14800,29278,5210,2,17433,47452,17433,32040,5210,2,47452,19104,6,32040,5210,2,1,47452,14800,4
